"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 03 12:51:10 GMT 2025","Mon Nov 03 12:51:11 GMT 2025","1846","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"passed","Mon Nov 03 12:51:11 GMT 2025","Mon Nov 03 12:51:13 GMT 2025","1810","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"passed","Mon Nov 03 12:51:14 GMT 2025","Mon Nov 03 12:51:16 GMT 2025","2932","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
"failed","Mon Nov 03 12:51:00 GMT 2025","Mon Nov 03 12:51:15 GMT 2025","15554","mobile-chrome","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"passed","Mon Nov 03 12:50:08 GMT 2025","Mon Nov 03 12:50:16 GMT 2025","7712","chromium","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"passed","Mon Nov 03 12:51:21 GMT 2025","Mon Nov 03 12:51:27 GMT 2025","6045","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"passed","Mon Nov 03 12:50:26 GMT 2025","Mon Nov 03 12:50:27 GMT 2025","1187","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"passed","Mon Nov 03 12:52:09 GMT 2025","Mon Nov 03 12:52:14 GMT 2025","5305","mobile-safari","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"passed","Mon Nov 03 12:50:22 GMT 2025","Mon Nov 03 12:50:24 GMT 2025","2535","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"passed","Mon Nov 03 12:50:25 GMT 2025","Mon Nov 03 12:50:27 GMT 2025","1264","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"passed","Mon Nov 03 12:51:52 GMT 2025","Mon Nov 03 12:51:56 GMT 2025","3680","mobile-safari","tests/betting.spec.ts","Betting System","","","should display sections",""
"passed","Mon Nov 03 12:51:27 GMT 2025","Mon Nov 03 12:51:37 GMT 2025","9437","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"passed","Mon Nov 03 12:51:10 GMT 2025","Mon Nov 03 12:51:12 GMT 2025","2159","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
