"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 03 12:39:03 GMT 2025","Mon Nov 03 12:39:09 GMT 2025","5991","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"passed","Mon Nov 03 12:37:54 GMT 2025","Mon Nov 03 12:38:02 GMT 2025","7440","chromium","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"failed","Mon Nov 03 12:38:04 GMT 2025","Mon Nov 03 12:38:18 GMT 2025","14074","chromium","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"passed","Mon Nov 03 12:39:03 GMT 2025","Mon Nov 03 12:39:10 GMT 2025","6749","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"passed","Mon Nov 03 12:38:51 GMT 2025","Mon Nov 03 12:38:53 GMT 2025","2011","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"passed","Mon Nov 03 12:38:12 GMT 2025","Mon Nov 03 12:38:14 GMT 2025","1678","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"passed","Mon Nov 03 12:38:25 GMT 2025","Mon Nov 03 12:38:28 GMT 2025","3423","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"passed","Mon Nov 03 12:38:34 GMT 2025","Mon Nov 03 12:38:38 GMT 2025","3897","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"passed","Mon Nov 03 12:39:56 GMT 2025","Mon Nov 03 12:40:02 GMT 2025","5778","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
"passed","Mon Nov 03 12:39:12 GMT 2025","Mon Nov 03 12:39:21 GMT 2025","8617","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"passed","Mon Nov 03 12:38:20 GMT 2025","Mon Nov 03 12:38:34 GMT 2025","13504","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"passed","Mon Nov 03 12:38:14 GMT 2025","Mon Nov 03 12:38:17 GMT 2025","2835","chromium","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"passed","Mon Nov 03 12:37:49 GMT 2025","Mon Nov 03 12:37:54 GMT 2025","5087","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"passed","Mon Nov 03 12:39:50 GMT 2025","Mon Nov 03 12:40:00 GMT 2025","10081","mobile-safari","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"passed","Mon Nov 03 12:38:11 GMT 2025","Mon Nov 03 12:38:14 GMT 2025","2559","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"passed","Mon Nov 03 12:38:29 GMT 2025","Mon Nov 03 12:38:33 GMT 2025","4474","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"passed","Mon Nov 03 12:38:36 GMT 2025","Mon Nov 03 12:38:43 GMT 2025","6776","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 12:38:48 GMT 2025","Mon Nov 03 12:38:57 GMT 2025","9331","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"passed","Mon Nov 03 12:40:03 GMT 2025","Mon Nov 03 12:40:09 GMT 2025","5554","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"passed","Mon Nov 03 12:37:59 GMT 2025","Mon Nov 03 12:38:05 GMT 2025","6234","chromium","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"passed","Mon Nov 03 12:39:07 GMT 2025","Mon Nov 03 12:39:14 GMT 2025","7254","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"passed","Mon Nov 03 12:39:23 GMT 2025","Mon Nov 03 12:39:40 GMT 2025","16641","mobile-safari","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"failed","Mon Nov 03 12:38:06 GMT 2025","Mon Nov 03 12:38:24 GMT 2025","17739","chromium","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"passed","Mon Nov 03 12:38:03 GMT 2025","Mon Nov 03 12:38:07 GMT 2025","3582","chromium","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"failed","Mon Nov 03 12:39:41 GMT 2025","Mon Nov 03 12:40:00 GMT 2025","18665","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"failed","Mon Nov 03 12:39:39 GMT 2025","Mon Nov 03 12:39:50 GMT 2025","11771","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"passed","Mon Nov 03 12:38:44 GMT 2025","Mon Nov 03 12:38:46 GMT 2025","2617","mobile-chrome","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"failed","Mon Nov 03 12:38:05 GMT 2025","Mon Nov 03 12:38:19 GMT 2025","13540","chromium","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"passed","Mon Nov 03 12:38:56 GMT 2025","Mon Nov 03 12:38:58 GMT 2025","1656","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"passed","Mon Nov 03 12:38:37 GMT 2025","Mon Nov 03 12:38:50 GMT 2025","13550","mobile-chrome","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"passed","Mon Nov 03 12:40:07 GMT 2025","Mon Nov 03 12:40:11 GMT 2025","3482","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
