"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 03 10:07:17 GMT 2025","Mon Nov 03 10:07:18 GMT 2025","1452","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
"passed","Mon Nov 03 10:07:35 GMT 2025","Mon Nov 03 10:07:45 GMT 2025","9518","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"failed","Mon Nov 03 10:08:00 GMT 2025","Mon Nov 03 10:08:12 GMT 2025","11719","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"passed","Mon Nov 03 10:06:40 GMT 2025","Mon Nov 03 10:06:42 GMT 2025","2030","chromium","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"passed","Mon Nov 03 10:07:46 GMT 2025","Mon Nov 03 10:08:05 GMT 2025","18076","mobile-safari","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"passed","Mon Nov 03 10:06:12 GMT 2025","Mon Nov 03 10:06:18 GMT 2025","5651","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"failed","Mon Nov 03 10:06:28 GMT 2025","Mon Nov 03 10:06:43 GMT 2025","15432","chromium","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"passed","Mon Nov 03 10:07:56 GMT 2025","Mon Nov 03 10:08:02 GMT 2025","6224","mobile-safari","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"failed","Mon Nov 03 10:06:31 GMT 2025","Mon Nov 03 10:06:46 GMT 2025","14379","chromium","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"passed","Mon Nov 03 10:07:44 GMT 2025","Mon Nov 03 10:07:56 GMT 2025","12123","mobile-safari","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"passed","Mon Nov 03 10:08:25 GMT 2025","Mon Nov 03 10:08:30 GMT 2025","5239","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"passed","Mon Nov 03 10:07:27 GMT 2025","Mon Nov 03 10:07:32 GMT 2025","5820","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
