"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 18:31:40 GMT 2025","Mon Nov 03 18:31:47 GMT 2025","7452","mobile-chrome","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"passed","Mon Nov 03 18:33:17 GMT 2025","Mon Nov 03 18:33:23 GMT 2025","5650","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 18:32:38 GMT 2025","Mon Nov 03 18:32:51 GMT 2025","13409","mobile-safari","tests/auth.spec.ts","Authentication","","","should request password reset",""
"passed","Mon Nov 03 18:30:56 GMT 2025","Mon Nov 03 18:31:04 GMT 2025","8037","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 18:32:13 GMT 2025","Mon Nov 03 18:32:26 GMT 2025","12728","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"failed","Mon Nov 03 18:31:28 GMT 2025","Mon Nov 03 18:31:40 GMT 2025","12628","mobile-chrome","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"failed","Mon Nov 03 18:31:54 GMT 2025","Mon Nov 03 18:32:01 GMT 2025","7450","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 18:30:16 GMT 2025","Mon Nov 03 18:30:29 GMT 2025","12915","chromium","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 18:32:58 GMT 2025","Mon Nov 03 18:33:13 GMT 2025","15352","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 18:30:00 GMT 2025","Mon Nov 03 18:30:14 GMT 2025","13729","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
