"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 19:04:35 GMT 2025","Mon Nov 03 19:04:47 GMT 2025","12291","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
"failed","Mon Nov 03 19:06:05 GMT 2025","Mon Nov 03 19:06:12 GMT 2025","7188","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"failed","Mon Nov 03 19:04:36 GMT 2025","Mon Nov 03 19:04:48 GMT 2025","12161","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 19:02:50 GMT 2025","Mon Nov 03 19:03:05 GMT 2025","14097","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"failed","Mon Nov 03 19:03:43 GMT 2025","Mon Nov 03 19:03:57 GMT 2025","13745","chromium","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"failed","Mon Nov 03 19:05:39 GMT 2025","Mon Nov 03 19:05:40 GMT 2025","1478","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"failed","Mon Nov 03 19:04:10 GMT 2025","Mon Nov 03 19:04:21 GMT 2025","11684","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 19:05:27 GMT 2025","Mon Nov 03 19:05:34 GMT 2025","7061","mobile-safari","tests/betting.spec.ts","Betting System","","","should display betting page",""
"failed","Mon Nov 03 19:05:10 GMT 2025","Mon Nov 03 19:05:23 GMT 2025","12907","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"passed","Mon Nov 03 19:05:44 GMT 2025","Mon Nov 03 19:05:53 GMT 2025","8548","mobile-safari","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"failed","Mon Nov 03 19:05:58 GMT 2025","Mon Nov 03 19:06:11 GMT 2025","12584","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should navigate to view from home",""
"failed","Mon Nov 03 19:04:53 GMT 2025","Mon Nov 03 19:05:08 GMT 2025","14450","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"failed","Mon Nov 03 19:05:53 GMT 2025","Mon Nov 03 19:06:03 GMT 2025","9652","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"failed","Mon Nov 03 19:05:09 GMT 2025","Mon Nov 03 19:05:22 GMT 2025","12892","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"failed","Mon Nov 03 19:04:32 GMT 2025","Mon Nov 03 19:04:39 GMT 2025","6482","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"failed","Mon Nov 03 19:03:29 GMT 2025","Mon Nov 03 19:03:41 GMT 2025","12405","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to betting page",""
"failed","Mon Nov 03 19:03:21 GMT 2025","Mon Nov 03 19:03:33 GMT 2025","12285","chromium","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 19:04:13 GMT 2025","Mon Nov 03 19:04:13 GMT 2025","356","mobile-chrome","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"passed","Mon Nov 03 19:04:38 GMT 2025","Mon Nov 03 19:04:43 GMT 2025","4779","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"failed","Mon Nov 03 19:05:58 GMT 2025","Mon Nov 03 19:06:11 GMT 2025","12976","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"failed","Mon Nov 03 19:05:03 GMT 2025","Mon Nov 03 19:05:16 GMT 2025","13058","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"failed","Mon Nov 03 19:05:19 GMT 2025","Mon Nov 03 19:05:32 GMT 2025","13278","mobile-safari","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"failed","Mon Nov 03 19:03:43 GMT 2025","Mon Nov 03 19:03:57 GMT 2025","13451","chromium","tests/schedule.spec.ts","Schedule Management","","","should navigate to view from home",""
"failed","Mon Nov 03 19:03:27 GMT 2025","Mon Nov 03 19:03:34 GMT 2025","6589","chromium","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"failed","Mon Nov 03 19:02:50 GMT 2025","Mon Nov 03 19:03:05 GMT 2025","14254","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"failed","Mon Nov 03 19:02:50 GMT 2025","Mon Nov 03 19:03:05 GMT 2025","14213","chromium","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"passed","Mon Nov 03 19:03:47 GMT 2025","Mon Nov 03 19:03:54 GMT 2025","6622","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"failed","Mon Nov 03 19:03:59 GMT 2025","Mon Nov 03 19:04:12 GMT 2025","12520","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"failed","Mon Nov 03 19:04:10 GMT 2025","Mon Nov 03 19:04:22 GMT 2025","11779","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"failed","Mon Nov 03 19:04:43 GMT 2025","Mon Nov 03 19:04:52 GMT 2025","9102","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"failed","Mon Nov 03 19:03:11 GMT 2025","Mon Nov 03 19:03:24 GMT 2025","13445","chromium","tests/auth.spec.ts","Authentication","","","should request password reset",""
"failed","Mon Nov 03 19:04:49 GMT 2025","Mon Nov 03 19:05:01 GMT 2025","12289","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"failed","Mon Nov 03 19:05:17 GMT 2025","Mon Nov 03 19:05:18 GMT 2025","770","mobile-safari","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"failed","Mon Nov 03 19:03:29 GMT 2025","Mon Nov 03 19:03:42 GMT 2025","12467","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 19:03:22 GMT 2025","Mon Nov 03 19:03:29 GMT 2025","7260","chromium","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"failed","Mon Nov 03 19:03:57 GMT 2025","Mon Nov 03 19:04:09 GMT 2025","11868","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"passed","Mon Nov 03 19:04:49 GMT 2025","Mon Nov 03 19:04:53 GMT 2025","3670","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 19:03:22 GMT 2025","Mon Nov 03 19:03:23 GMT 2025","856","chromium","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"failed","Mon Nov 03 19:04:13 GMT 2025","Mon Nov 03 19:04:25 GMT 2025","11615","mobile-chrome","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"failed","Mon Nov 03 19:05:13 GMT 2025","Mon Nov 03 19:05:25 GMT 2025","12458","mobile-safari","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"failed","Mon Nov 03 19:05:18 GMT 2025","Mon Nov 03 19:05:31 GMT 2025","13169","mobile-safari","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
"failed","Mon Nov 03 19:03:32 GMT 2025","Mon Nov 03 19:03:46 GMT 2025","13819","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"failed","Mon Nov 03 19:05:35 GMT 2025","Mon Nov 03 19:05:36 GMT 2025","1089","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"failed","Mon Nov 03 19:05:24 GMT 2025","Mon Nov 03 19:05:37 GMT 2025","13617","mobile-safari","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"passed","Mon Nov 03 19:03:46 GMT 2025","Mon Nov 03 19:03:53 GMT 2025","7450","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"passed","Mon Nov 03 19:05:55 GMT 2025","Mon Nov 03 19:05:58 GMT 2025","2650","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
