"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 19:49:26 GMT 2025","Mon Nov 03 19:49:32 GMT 2025","6016","chromium","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
"failed","Mon Nov 03 19:50:53 GMT 2025","Mon Nov 03 19:51:05 GMT 2025","11434","mobile-safari","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"failed","Mon Nov 03 19:49:32 GMT 2025","Mon Nov 03 19:49:41 GMT 2025","9063","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"failed","Mon Nov 03 19:49:07 GMT 2025","Mon Nov 03 19:49:14 GMT 2025","7291","chromium","tests/betting.spec.ts","Betting System","","","should display betting page",""
"failed","Mon Nov 03 19:50:10 GMT 2025","Mon Nov 03 19:50:16 GMT 2025","5814","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display sections",""
"failed","Mon Nov 03 19:48:35 GMT 2025","Mon Nov 03 19:48:49 GMT 2025","13396","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"failed","Mon Nov 03 19:49:10 GMT 2025","Mon Nov 03 19:49:10 GMT 2025","340","chromium","tests/my-bets.spec.ts","My Bets Page","","","should show empty state when no bets",""
"failed","Mon Nov 03 19:51:01 GMT 2025","Mon Nov 03 19:51:12 GMT 2025","11513","mobile-safari","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 19:50:17 GMT 2025","Mon Nov 03 19:50:28 GMT 2025","11334","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 19:51:13 GMT 2025","Mon Nov 03 19:51:26 GMT 2025","12090","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
"failed","Mon Nov 03 19:49:07 GMT 2025","Mon Nov 03 19:49:14 GMT 2025","6915","chromium","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"passed","Mon Nov 03 19:49:29 GMT 2025","Mon Nov 03 19:49:31 GMT 2025","1646","chromium","tests/verify-bypass.spec.ts","","","","verify deployment protection bypass",""
"passed","Mon Nov 03 19:49:20 GMT 2025","Mon Nov 03 19:49:20 GMT 2025","620","chromium","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 19:49:41 GMT 2025","Mon Nov 03 19:49:52 GMT 2025","11552","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"failed","Mon Nov 03 19:49:56 GMT 2025","Mon Nov 03 19:50:07 GMT 2025","11587","mobile-chrome","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"failed","Mon Nov 03 19:51:06 GMT 2025","Mon Nov 03 19:51:07 GMT 2025","685","mobile-safari","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"failed","Mon Nov 03 19:50:12 GMT 2025","Mon Nov 03 19:50:13 GMT 2025","460","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"failed","Mon Nov 03 19:51:31 GMT 2025","Mon Nov 03 19:51:42 GMT 2025","11633","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"failed","Mon Nov 03 19:48:52 GMT 2025","Mon Nov 03 19:49:05 GMT 2025","12478","chromium","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 19:50:11 GMT 2025","Mon Nov 03 19:50:12 GMT 2025","548","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should show empty state when no bets",""
"failed","Mon Nov 03 19:50:52 GMT 2025","Mon Nov 03 19:50:53 GMT 2025","742","mobile-safari","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"failed","Mon Nov 03 19:50:07 GMT 2025","Mon Nov 03 19:50:13 GMT 2025","6063","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display betting page",""
"failed","Mon Nov 03 19:51:11 GMT 2025","Mon Nov 03 19:51:17 GMT 2025","6517","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"failed","Mon Nov 03 19:51:08 GMT 2025","Mon Nov 03 19:51:09 GMT 2025","1064","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"failed","Mon Nov 03 19:50:38 GMT 2025","Mon Nov 03 19:50:50 GMT 2025","11448","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"failed","Mon Nov 03 19:49:07 GMT 2025","Mon Nov 03 19:49:19 GMT 2025","12005","chromium","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 19:49:11 GMT 2025","Mon Nov 03 19:49:18 GMT 2025","6352","chromium","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"failed","Mon Nov 03 19:49:29 GMT 2025","Mon Nov 03 19:49:39 GMT 2025","10273","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 19:51:32 GMT 2025","Mon Nov 03 19:51:38 GMT 2025","6175","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"passed","Mon Nov 03 19:50:21 GMT 2025","Mon Nov 03 19:50:21 GMT 2025","729","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 19:50:41 GMT 2025","Mon Nov 03 19:50:52 GMT 2025","11651","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"failed","Mon Nov 03 19:48:54 GMT 2025","Mon Nov 03 19:49:06 GMT 2025","12487","chromium","tests/auth.spec.ts","Authentication","","","should request password reset",""
"failed","Mon Nov 03 19:50:32 GMT 2025","Mon Nov 03 19:50:38 GMT 2025","6316","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"failed","Mon Nov 03 19:49:19 GMT 2025","Mon Nov 03 19:49:25 GMT 2025","5868","chromium","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
