"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 03 03:39:35 GMT 2025","Mon Nov 03 03:39:36 GMT 2025","1211","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"passed","Mon Nov 03 03:39:54 GMT 2025","Mon Nov 03 03:40:01 GMT 2025","6489","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"passed","Mon Nov 03 03:40:20 GMT 2025","Mon Nov 03 03:40:23 GMT 2025","2625","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"passed","Mon Nov 03 03:40:34 GMT 2025","Mon Nov 03 03:40:46 GMT 2025","11208","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 03:40:08 GMT 2025","Mon Nov 03 03:40:22 GMT 2025","13778","mobile-chrome","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"passed","Mon Nov 03 03:40:33 GMT 2025","Mon Nov 03 03:40:43 GMT 2025","9415","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"passed","Mon Nov 03 03:39:18 GMT 2025","Mon Nov 03 03:39:23 GMT 2025","4636","chromium","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"passed","Mon Nov 03 03:39:56 GMT 2025","Mon Nov 03 03:40:01 GMT 2025","5086","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"passed","Mon Nov 03 03:41:15 GMT 2025","Mon Nov 03 03:41:24 GMT 2025","8482","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"passed","Mon Nov 03 03:39:34 GMT 2025","Mon Nov 03 03:39:35 GMT 2025","1203","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to betting page",""
"passed","Mon Nov 03 03:40:08 GMT 2025","Mon Nov 03 03:40:10 GMT 2025","1727","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display sections",""
"passed","Mon Nov 03 03:41:17 GMT 2025","Mon Nov 03 03:41:23 GMT 2025","6535","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"passed","Mon Nov 03 03:40:05 GMT 2025","Mon Nov 03 03:40:09 GMT 2025","3711","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"passed","Mon Nov 03 03:40:26 GMT 2025","Mon Nov 03 03:40:31 GMT 2025","5380","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"passed","Mon Nov 03 03:39:51 GMT 2025","Mon Nov 03 03:39:56 GMT 2025","4824","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"passed","Mon Nov 03 03:40:34 GMT 2025","Mon Nov 03 03:40:44 GMT 2025","10344","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"passed","Mon Nov 03 03:39:37 GMT 2025","Mon Nov 03 03:39:38 GMT 2025","978","chromium","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"passed","Mon Nov 03 03:40:15 GMT 2025","Mon Nov 03 03:40:17 GMT 2025","1704","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
