"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 12:34:20 GMT 2025","Mon Nov 03 12:34:33 GMT 2025","12662","chromium","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"passed","Mon Nov 03 12:35:37 GMT 2025","Mon Nov 03 12:35:41 GMT 2025","3506","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"failed","Mon Nov 03 12:34:20 GMT 2025","Mon Nov 03 12:34:32 GMT 2025","11676","chromium","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 12:35:54 GMT 2025","Mon Nov 03 12:36:05 GMT 2025","11054","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"passed","Mon Nov 03 12:34:43 GMT 2025","Mon Nov 03 12:34:52 GMT 2025","9380","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 12:34:56 GMT 2025","Mon Nov 03 12:35:07 GMT 2025","11130","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"failed","Mon Nov 03 12:34:28 GMT 2025","Mon Nov 03 12:34:35 GMT 2025","6361","chromium","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"passed","Mon Nov 03 12:34:38 GMT 2025","Mon Nov 03 12:34:40 GMT 2025","2133","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"failed","Mon Nov 03 12:35:56 GMT 2025","Mon Nov 03 12:36:07 GMT 2025","11053","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"failed","Mon Nov 03 12:35:20 GMT 2025","Mon Nov 03 12:35:26 GMT 2025","5913","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display betting page",""
"passed","Mon Nov 03 12:34:45 GMT 2025","Mon Nov 03 12:34:54 GMT 2025","9409","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"failed","Mon Nov 03 12:34:59 GMT 2025","Mon Nov 03 12:35:10 GMT 2025","11048","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 12:34:47 GMT 2025","Mon Nov 03 12:34:58 GMT 2025","11002","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"passed","Mon Nov 03 12:35:40 GMT 2025","Mon Nov 03 12:35:42 GMT 2025","2370","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"failed","Mon Nov 03 12:34:20 GMT 2025","Mon Nov 03 12:34:31 GMT 2025","11792","chromium","tests/auth.spec.ts","Authentication","","","should request password reset",""
"failed","Mon Nov 03 12:35:08 GMT 2025","Mon Nov 03 12:35:19 GMT 2025","11145","mobile-chrome","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"failed","Mon Nov 03 12:34:05 GMT 2025","Mon Nov 03 12:34:18 GMT 2025","12890","chromium","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
"passed","Mon Nov 03 12:36:30 GMT 2025","Mon Nov 03 12:36:33 GMT 2025","2852","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"failed","Mon Nov 03 12:36:00 GMT 2025","Mon Nov 03 12:36:12 GMT 2025","11524","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 12:34:28 GMT 2025","Mon Nov 03 12:34:35 GMT 2025","6207","chromium","tests/betting.spec.ts","Betting System","","","should display sections",""
"failed","Mon Nov 03 12:34:05 GMT 2025","Mon Nov 03 12:34:17 GMT 2025","12568","chromium","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 12:36:13 GMT 2025","Mon Nov 03 12:36:24 GMT 2025","11393","mobile-safari","tests/auth.spec.ts","Authentication","","","should request password reset",""
"passed","Mon Nov 03 12:35:38 GMT 2025","Mon Nov 03 12:35:42 GMT 2025","4384","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"failed","Mon Nov 03 12:34:56 GMT 2025","Mon Nov 03 12:35:07 GMT 2025","11171","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"failed","Mon Nov 03 12:34:44 GMT 2025","Mon Nov 03 12:35:00 GMT 2025","16149","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"failed","Mon Nov 03 12:35:02 GMT 2025","Mon Nov 03 12:35:13 GMT 2025","10923","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"passed","Mon Nov 03 12:34:39 GMT 2025","Mon Nov 03 12:34:40 GMT 2025","774","chromium","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 12:33:49 GMT 2025","Mon Nov 03 12:34:02 GMT 2025","13220","chromium","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"passed","Mon Nov 03 12:36:39 GMT 2025","Mon Nov 03 12:36:41 GMT 2025","2164","mobile-safari","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"passed","Mon Nov 03 12:36:41 GMT 2025","Mon Nov 03 12:36:46 GMT 2025","5036","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"passed","Mon Nov 03 12:36:34 GMT 2025","Mon Nov 03 12:36:41 GMT 2025","7012","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
"failed","Mon Nov 03 12:35:21 GMT 2025","Mon Nov 03 12:35:34 GMT 2025","12880","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"failed","Mon Nov 03 12:35:27 GMT 2025","Mon Nov 03 12:35:40 GMT 2025","12873","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"failed","Mon Nov 03 12:36:05 GMT 2025","Mon Nov 03 12:36:17 GMT 2025","11135","mobile-safari","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
