"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 03 20:04:40 GMT 2025","Mon Nov 03 20:04:42 GMT 2025","1945","mobile-chrome","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"passed","Mon Nov 03 20:04:03 GMT 2025","Mon Nov 03 20:04:08 GMT 2025","4968","chromium","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"passed","Mon Nov 03 20:04:47 GMT 2025","Mon Nov 03 20:04:51 GMT 2025","3381","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"passed","Mon Nov 03 20:03:53 GMT 2025","Mon Nov 03 20:03:59 GMT 2025","5961","chromium","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"passed","Mon Nov 03 20:05:38 GMT 2025","Mon Nov 03 20:05:45 GMT 2025","7111","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"passed","Mon Nov 03 20:03:46 GMT 2025","Mon Nov 03 20:03:52 GMT 2025","5478","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"passed","Mon Nov 03 20:04:13 GMT 2025","Mon Nov 03 20:04:17 GMT 2025","3589","chromium","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"passed","Mon Nov 03 20:03:59 GMT 2025","Mon Nov 03 20:04:03 GMT 2025","4330","chromium","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"passed","Mon Nov 03 20:04:02 GMT 2025","Mon Nov 03 20:04:04 GMT 2025","1522","chromium","tests/betting.spec.ts","Betting System","","","should display sections",""
"passed","Mon Nov 03 20:04:31 GMT 2025","Mon Nov 03 20:04:35 GMT 2025","4463","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"passed","Mon Nov 03 20:04:18 GMT 2025","Mon Nov 03 20:04:30 GMT 2025","11719","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"passed","Mon Nov 03 20:04:14 GMT 2025","Mon Nov 03 20:04:17 GMT 2025","3267","chromium","tests/schedule.spec.ts","Schedule Management","","","should navigate to view from home",""
"passed","Mon Nov 03 20:04:35 GMT 2025","Mon Nov 03 20:04:38 GMT 2025","3599","mobile-chrome","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
"passed","Mon Nov 03 20:05:47 GMT 2025","Mon Nov 03 20:05:54 GMT 2025","6576","mobile-safari","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"passed","Mon Nov 03 20:03:47 GMT 2025","Mon Nov 03 20:03:52 GMT 2025","5264","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"passed","Mon Nov 03 20:05:06 GMT 2025","Mon Nov 03 20:05:16 GMT 2025","9866","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"passed","Mon Nov 03 20:05:09 GMT 2025","Mon Nov 03 20:05:17 GMT 2025","8273","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"passed","Mon Nov 03 20:04:35 GMT 2025","Mon Nov 03 20:04:47 GMT 2025","12471","mobile-chrome","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"passed","Mon Nov 03 20:05:31 GMT 2025","Mon Nov 03 20:05:38 GMT 2025","7557","mobile-safari","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"passed","Mon Nov 03 20:05:43 GMT 2025","Mon Nov 03 20:05:52 GMT 2025","9512","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to betting page",""
"passed","Mon Nov 03 20:04:20 GMT 2025","Mon Nov 03 20:04:23 GMT 2025","2629","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"passed","Mon Nov 03 20:03:53 GMT 2025","Mon Nov 03 20:04:00 GMT 2025","6345","chromium","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"passed","Mon Nov 03 20:04:08 GMT 2025","Mon Nov 03 20:04:12 GMT 2025","4076","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
"passed","Mon Nov 03 20:05:07 GMT 2025","Mon Nov 03 20:05:17 GMT 2025","9929","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"passed","Mon Nov 03 20:04:45 GMT 2025","Mon Nov 03 20:04:51 GMT 2025","6487","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should show empty state when no bets",""
"passed","Mon Nov 03 20:04:04 GMT 2025","Mon Nov 03 20:04:06 GMT 2025","1878","chromium","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"passed","Mon Nov 03 20:05:33 GMT 2025","Mon Nov 03 20:05:42 GMT 2025","9684","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"passed","Mon Nov 03 20:04:06 GMT 2025","Mon Nov 03 20:04:10 GMT 2025","3833","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"passed","Mon Nov 03 20:03:53 GMT 2025","Mon Nov 03 20:03:57 GMT 2025","3971","chromium","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"passed","Mon Nov 03 20:05:57 GMT 2025","Mon Nov 03 20:06:03 GMT 2025","5570","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"passed","Mon Nov 03 20:04:43 GMT 2025","Mon Nov 03 20:04:49 GMT 2025","5230","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"passed","Mon Nov 03 20:04:58 GMT 2025","Mon Nov 03 20:05:03 GMT 2025","5682","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"passed","Mon Nov 03 20:04:34 GMT 2025","Mon Nov 03 20:04:40 GMT 2025","6600","mobile-chrome","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"passed","Mon Nov 03 20:04:04 GMT 2025","Mon Nov 03 20:04:10 GMT 2025","5842","chromium","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"passed","Mon Nov 03 20:05:10 GMT 2025","Mon Nov 03 20:05:21 GMT 2025","10387","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"passed","Mon Nov 03 20:05:17 GMT 2025","Mon Nov 03 20:05:34 GMT 2025","16713","mobile-safari","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"passed","Mon Nov 03 20:04:10 GMT 2025","Mon Nov 03 20:04:13 GMT 2025","3086","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"passed","Mon Nov 03 20:04:54 GMT 2025","Mon Nov 03 20:04:57 GMT 2025","3260","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
"passed","Mon Nov 03 20:03:59 GMT 2025","Mon Nov 03 20:04:02 GMT 2025","3310","chromium","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"passed","Mon Nov 03 20:05:46 GMT 2025","Mon Nov 03 20:05:59 GMT 2025","13237","mobile-safari","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"passed","Mon Nov 03 20:04:54 GMT 2025","Mon Nov 03 20:04:57 GMT 2025","2908","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"passed","Mon Nov 03 20:05:44 GMT 2025","Mon Nov 03 20:05:53 GMT 2025","9736","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"passed","Mon Nov 03 20:05:52 GMT 2025","Mon Nov 03 20:05:59 GMT 2025","6808","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
"passed","Mon Nov 03 20:04:49 GMT 2025","Mon Nov 03 20:04:53 GMT 2025","4679","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to betting page",""
"passed","Mon Nov 03 20:05:18 GMT 2025","Mon Nov 03 20:05:24 GMT 2025","6362","mobile-safari","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
"passed","Mon Nov 03 20:04:00 GMT 2025","Mon Nov 03 20:04:04 GMT 2025","4483","chromium","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"passed","Mon Nov 03 20:04:39 GMT 2025","Mon Nov 03 20:04:41 GMT 2025","2454","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display betting page",""
"passed","Mon Nov 03 20:05:00 GMT 2025","Mon Nov 03 20:05:06 GMT 2025","6398","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"passed","Mon Nov 03 20:05:21 GMT 2025","Mon Nov 03 20:05:32 GMT 2025","10970","mobile-safari","tests/auth.spec.ts","Authentication","","","should request password reset",""
"passed","Mon Nov 03 20:05:43 GMT 2025","Mon Nov 03 20:05:51 GMT 2025","8046","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
"passed","Mon Nov 03 20:05:24 GMT 2025","Mon Nov 03 20:05:32 GMT 2025","8361","mobile-safari","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"passed","Mon Nov 03 20:05:19 GMT 2025","Mon Nov 03 20:05:36 GMT 2025","16942","mobile-safari","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"passed","Mon Nov 03 20:04:51 GMT 2025","Mon Nov 03 20:04:55 GMT 2025","3628","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"passed","Mon Nov 03 20:06:02 GMT 2025","Mon Nov 03 20:06:06 GMT 2025","3508","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"passed","Mon Nov 03 20:03:55 GMT 2025","Mon Nov 03 20:03:58 GMT 2025","3329","chromium","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
"passed","Mon Nov 03 20:05:17 GMT 2025","Mon Nov 03 20:05:24 GMT 2025","7690","mobile-safari","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"passed","Mon Nov 03 20:05:03 GMT 2025","Mon Nov 03 20:05:16 GMT 2025","13036","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"passed","Mon Nov 03 20:05:34 GMT 2025","Mon Nov 03 20:05:44 GMT 2025","9560","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should show empty state when no bets",""
"passed","Mon Nov 03 20:05:32 GMT 2025","Mon Nov 03 20:05:38 GMT 2025","5270","mobile-safari","tests/betting.spec.ts","Betting System","","","should display sections",""
"passed","Mon Nov 03 20:04:18 GMT 2025","Mon Nov 03 20:04:30 GMT 2025","12208","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"passed","Mon Nov 03 20:04:35 GMT 2025","Mon Nov 03 20:04:43 GMT 2025","8010","mobile-chrome","tests/auth.spec.ts","Authentication","","","should request password reset",""
"passed","Mon Nov 03 20:04:59 GMT 2025","Mon Nov 03 20:05:05 GMT 2025","5277","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"passed","Mon Nov 03 20:05:09 GMT 2025","Mon Nov 03 20:05:19 GMT 2025","9875","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"passed","Mon Nov 03 20:04:48 GMT 2025","Mon Nov 03 20:04:51 GMT 2025","3280","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"passed","Mon Nov 03 20:04:36 GMT 2025","Mon Nov 03 20:04:40 GMT 2025","4672","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"passed","Mon Nov 03 20:04:10 GMT 2025","Mon Nov 03 20:04:19 GMT 2025","8708","chromium","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"passed","Mon Nov 03 20:03:47 GMT 2025","Mon Nov 03 20:03:51 GMT 2025","4723","chromium","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"passed","Mon Nov 03 20:05:54 GMT 2025","Mon Nov 03 20:06:01 GMT 2025","7956","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should navigate to view from home",""
"passed","Mon Nov 03 20:04:11 GMT 2025","Mon Nov 03 20:04:15 GMT 2025","3634","chromium","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"passed","Mon Nov 03 20:05:00 GMT 2025","Mon Nov 03 20:05:06 GMT 2025","6291","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"passed","Mon Nov 03 20:04:24 GMT 2025","Mon Nov 03 20:04:31 GMT 2025","6446","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"passed","Mon Nov 03 20:05:51 GMT 2025","Mon Nov 03 20:06:02 GMT 2025","10512","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"passed","Mon Nov 03 20:04:10 GMT 2025","Mon Nov 03 20:04:14 GMT 2025","3871","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"passed","Mon Nov 03 20:03:57 GMT 2025","Mon Nov 03 20:04:03 GMT 2025","6530","chromium","tests/auth.spec.ts","Authentication","","","should request password reset",""
"passed","Mon Nov 03 20:03:47 GMT 2025","Mon Nov 03 20:03:55 GMT 2025","7812","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"passed","Mon Nov 03 20:03:53 GMT 2025","Mon Nov 03 20:03:59 GMT 2025","5779","chromium","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"passed","Mon Nov 03 20:04:41 GMT 2025","Mon Nov 03 20:04:47 GMT 2025","6509","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"passed","Mon Nov 03 20:03:47 GMT 2025","Mon Nov 03 20:03:54 GMT 2025","7125","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"passed","Mon Nov 03 20:04:26 GMT 2025","Mon Nov 03 20:04:30 GMT 2025","4080","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"passed","Mon Nov 03 20:04:41 GMT 2025","Mon Nov 03 20:04:45 GMT 2025","3912","mobile-chrome","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"passed","Mon Nov 03 20:04:22 GMT 2025","Mon Nov 03 20:04:24 GMT 2025","1901","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"passed","Mon Nov 03 20:04:19 GMT 2025","Mon Nov 03 20:04:29 GMT 2025","10192","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"passed","Mon Nov 03 20:05:38 GMT 2025","Mon Nov 03 20:05:43 GMT 2025","5690","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"passed","Mon Nov 03 20:03:47 GMT 2025","Mon Nov 03 20:03:51 GMT 2025","4669","chromium","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"passed","Mon Nov 03 20:04:12 GMT 2025","Mon Nov 03 20:04:15 GMT 2025","3311","chromium","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
