"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 15:46:14 GMT 2025","Mon Nov 03 15:46:30 GMT 2025","15628","chromium","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"passed","Mon Nov 03 15:46:29 GMT 2025","Mon Nov 03 15:46:42 GMT 2025","13052","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"passed","Mon Nov 03 15:47:20 GMT 2025","Mon Nov 03 15:47:30 GMT 2025","9299","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"passed","Mon Nov 03 15:46:42 GMT 2025","Mon Nov 03 15:46:48 GMT 2025","5970","mobile-chrome","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"passed","Mon Nov 03 15:46:18 GMT 2025","Mon Nov 03 15:46:20 GMT 2025","1277","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
"passed","Mon Nov 03 15:47:51 GMT 2025","Mon Nov 03 15:47:54 GMT 2025","2658","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"passed","Mon Nov 03 15:47:30 GMT 2025","Mon Nov 03 15:47:41 GMT 2025","10927","mobile-safari","tests/auth.spec.ts","Authentication","","","should request password reset",""
"passed","Mon Nov 03 15:47:37 GMT 2025","Mon Nov 03 15:47:43 GMT 2025","6164","mobile-safari","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"passed","Mon Nov 03 15:45:56 GMT 2025","Mon Nov 03 15:46:01 GMT 2025","4850","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"passed","Mon Nov 03 15:47:36 GMT 2025","Mon Nov 03 15:47:43 GMT 2025","6427","mobile-safari","tests/betting.spec.ts","Betting System","","","should display betting page",""
