"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 03 19:45:03 GMT 2025","Mon Nov 03 19:45:22 GMT 2025","19169","mobile-safari","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"passed","Mon Nov 03 19:43:45 GMT 2025","Mon Nov 03 19:43:52 GMT 2025","6793","chromium","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"passed","Mon Nov 03 19:44:00 GMT 2025","Mon Nov 03 19:44:12 GMT 2025","12166","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"passed","Mon Nov 03 19:44:27 GMT 2025","Mon Nov 03 19:44:34 GMT 2025","7265","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"passed","Mon Nov 03 19:43:38 GMT 2025","Mon Nov 03 19:43:43 GMT 2025","4314","chromium","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"passed","Mon Nov 03 19:43:49 GMT 2025","Mon Nov 03 19:43:53 GMT 2025","3778","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
"passed","Mon Nov 03 19:43:53 GMT 2025","Mon Nov 03 19:43:59 GMT 2025","6612","chromium","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"passed","Mon Nov 03 19:45:16 GMT 2025","Mon Nov 03 19:45:21 GMT 2025","5320","mobile-safari","tests/betting.spec.ts","Betting System","","","should display sections",""
"passed","Mon Nov 03 19:45:48 GMT 2025","Mon Nov 03 19:45:52 GMT 2025","4654","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"passed","Mon Nov 03 19:45:18 GMT 2025","Mon Nov 03 19:45:27 GMT 2025","9415","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should show empty state when no bets",""
