"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 03:46:13 GMT 2025","Mon Nov 03 03:46:19 GMT 2025","5968","chromium","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 03:46:33 GMT 2025","Mon Nov 03 03:46:44 GMT 2025","11032","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"failed","Mon Nov 03 03:46:20 GMT 2025","Mon Nov 03 03:46:26 GMT 2025","5720","chromium","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
"failed","Mon Nov 03 03:46:06 GMT 2025","Mon Nov 03 03:46:12 GMT 2025","6179","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"failed","Mon Nov 03 03:45:44 GMT 2025","Mon Nov 03 03:45:56 GMT 2025","12324","chromium","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 03:47:03 GMT 2025","Mon Nov 03 03:47:03 GMT 2025","283","mobile-chrome","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"failed","Mon Nov 03 03:48:27 GMT 2025","Mon Nov 03 03:48:38 GMT 2025","11566","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should navigate to view from home",""
"failed","Mon Nov 03 03:47:32 GMT 2025","Mon Nov 03 03:47:43 GMT 2025","10962","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"failed","Mon Nov 03 03:45:28 GMT 2025","Mon Nov 03 03:45:40 GMT 2025","12713","chromium","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"failed","Mon Nov 03 03:47:04 GMT 2025","Mon Nov 03 03:47:10 GMT 2025","6540","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display sections",""
"failed","Mon Nov 03 03:46:11 GMT 2025","Mon Nov 03 03:46:23 GMT 2025","12489","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"failed","Mon Nov 03 03:47:11 GMT 2025","Mon Nov 03 03:47:23 GMT 2025","12208","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
"failed","Mon Nov 03 03:46:45 GMT 2025","Mon Nov 03 03:46:56 GMT 2025","11040","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"failed","Mon Nov 03 03:47:11 GMT 2025","Mon Nov 03 03:47:24 GMT 2025","12442","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"failed","Mon Nov 03 03:47:33 GMT 2025","Mon Nov 03 03:47:44 GMT 2025","11336","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"failed","Mon Nov 03 03:45:58 GMT 2025","Mon Nov 03 03:46:04 GMT 2025","5835","chromium","tests/betting.spec.ts","Betting System","","","should display betting page",""
"failed","Mon Nov 03 03:46:33 GMT 2025","Mon Nov 03 03:46:45 GMT 2025","11053","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"failed","Mon Nov 03 03:45:44 GMT 2025","Mon Nov 03 03:45:55 GMT 2025","11730","chromium","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"failed","Mon Nov 03 03:47:15 GMT 2025","Mon Nov 03 03:47:21 GMT 2025","5790","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 03:48:12 GMT 2025","Mon Nov 03 03:48:24 GMT 2025","12322","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
"failed","Mon Nov 03 03:48:28 GMT 2025","Mon Nov 03 03:48:35 GMT 2025","7033","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 03:48:11 GMT 2025","Mon Nov 03 03:48:23 GMT 2025","12087","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to betting page",""
"failed","Mon Nov 03 03:47:08 GMT 2025","Mon Nov 03 03:47:14 GMT 2025","5828","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"failed","Mon Nov 03 03:48:29 GMT 2025","Mon Nov 03 03:48:41 GMT 2025","11893","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"failed","Mon Nov 03 03:46:22 GMT 2025","Mon Nov 03 03:46:33 GMT 2025","10690","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 03:48:13 GMT 2025","Mon Nov 03 03:48:26 GMT 2025","12449","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 03:45:59 GMT 2025","Mon Nov 03 03:46:05 GMT 2025","5993","chromium","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"failed","Mon Nov 03 03:46:10 GMT 2025","Mon Nov 03 03:46:23 GMT 2025","12673","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 03:48:04 GMT 2025","Mon Nov 03 03:48:05 GMT 2025","626","mobile-safari","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"failed","Mon Nov 03 03:46:49 GMT 2025","Mon Nov 03 03:47:00 GMT 2025","11305","mobile-chrome","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
"failed","Mon Nov 03 03:48:18 GMT 2025","Mon Nov 03 03:48:24 GMT 2025","6163","mobile-safari","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 03:47:51 GMT 2025","Mon Nov 03 03:48:03 GMT 2025","11636","mobile-safari","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
"failed","Mon Nov 03 03:47:08 GMT 2025","Mon Nov 03 03:47:19 GMT 2025","11169","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to betting page",""
"failed","Mon Nov 03 03:47:58 GMT 2025","Mon Nov 03 03:48:09 GMT 2025","11539","mobile-safari","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 03:48:18 GMT 2025","Mon Nov 03 03:48:24 GMT 2025","6054","mobile-safari","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"failed","Mon Nov 03 03:46:21 GMT 2025","Mon Nov 03 03:46:32 GMT 2025","11764","chromium","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
