"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 03 12:47:31 GMT 2025","Mon Nov 03 12:47:38 GMT 2025","6644","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"passed","Mon Nov 03 12:47:42 GMT 2025","Mon Nov 03 12:47:47 GMT 2025","5339","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"passed","Mon Nov 03 12:47:07 GMT 2025","Mon Nov 03 12:47:15 GMT 2025","7799","mobile-safari","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 12:47:19 GMT 2025","Mon Nov 03 12:47:31 GMT 2025","11654","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"failed","Mon Nov 03 12:45:46 GMT 2025","Mon Nov 03 12:46:01 GMT 2025","15747","chromium","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"passed","Mon Nov 03 12:47:04 GMT 2025","Mon Nov 03 12:47:21 GMT 2025","16916","mobile-safari","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"passed","Mon Nov 03 12:46:03 GMT 2025","Mon Nov 03 12:46:19 GMT 2025","16166","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"passed","Mon Nov 03 12:46:12 GMT 2025","Mon Nov 03 12:46:18 GMT 2025","5174","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"passed","Mon Nov 03 12:46:05 GMT 2025","Mon Nov 03 12:46:08 GMT 2025","2725","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"passed","Mon Nov 03 12:47:29 GMT 2025","Mon Nov 03 12:47:33 GMT 2025","4397","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"passed","Mon Nov 03 12:46:03 GMT 2025","Mon Nov 03 12:46:05 GMT 2025","1972","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"passed","Mon Nov 03 12:47:41 GMT 2025","Mon Nov 03 12:47:47 GMT 2025","5849","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 12:45:47 GMT 2025","Mon Nov 03 12:45:58 GMT 2025","10897","chromium","tests/my-bets.spec.ts","My Bets Page","","","should show empty state when no bets",""
"passed","Mon Nov 03 12:47:12 GMT 2025","Mon Nov 03 12:47:16 GMT 2025","3917","mobile-safari","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"failed","Mon Nov 03 12:46:30 GMT 2025","Mon Nov 03 12:46:39 GMT 2025","9344","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should show empty state when no bets",""
"passed","Mon Nov 03 12:45:55 GMT 2025","Mon Nov 03 12:45:59 GMT 2025","3838","chromium","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"passed","Mon Nov 03 12:45:37 GMT 2025","Mon Nov 03 12:45:46 GMT 2025","9226","chromium","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"passed","Mon Nov 03 12:46:40 GMT 2025","Mon Nov 03 12:46:45 GMT 2025","4438","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"passed","Mon Nov 03 12:46:08 GMT 2025","Mon Nov 03 12:46:10 GMT 2025","2558","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"passed","Mon Nov 03 12:45:41 GMT 2025","Mon Nov 03 12:45:45 GMT 2025","4230","chromium","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"passed","Mon Nov 03 12:45:50 GMT 2025","Mon Nov 03 12:45:53 GMT 2025","2666","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"passed","Mon Nov 03 12:46:38 GMT 2025","Mon Nov 03 12:46:40 GMT 2025","1744","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"passed","Mon Nov 03 12:46:46 GMT 2025","Mon Nov 03 12:46:52 GMT 2025","5338","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
