"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 18:20:49 GMT 2025","Mon Nov 03 18:20:55 GMT 2025","6326","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"failed","Mon Nov 03 18:20:52 GMT 2025","Mon Nov 03 18:21:04 GMT 2025","11250","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"failed","Mon Nov 03 18:20:47 GMT 2025","Mon Nov 03 18:20:54 GMT 2025","6172","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"failed","Mon Nov 03 18:19:11 GMT 2025","Mon Nov 03 18:19:24 GMT 2025","12892","chromium","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"failed","Mon Nov 03 18:20:12 GMT 2025","Mon Nov 03 18:20:23 GMT 2025","11515","mobile-chrome","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"failed","Mon Nov 03 18:19:44 GMT 2025","Mon Nov 03 18:19:49 GMT 2025","5812","chromium","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
"failed","Mon Nov 03 18:19:26 GMT 2025","Mon Nov 03 18:19:27 GMT 2025","1416","chromium","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"failed","Mon Nov 03 18:19:10 GMT 2025","Mon Nov 03 18:19:21 GMT 2025","11463","chromium","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 18:20:11 GMT 2025","Mon Nov 03 18:20:12 GMT 2025","674","mobile-chrome","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"failed","Mon Nov 03 18:19:49 GMT 2025","Mon Nov 03 18:19:57 GMT 2025","7731","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"failed","Mon Nov 03 18:19:32 GMT 2025","Mon Nov 03 18:19:43 GMT 2025","11202","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to betting page",""
"failed","Mon Nov 03 18:21:21 GMT 2025","Mon Nov 03 18:21:28 GMT 2025","6410","mobile-safari","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"failed","Mon Nov 03 18:20:03 GMT 2025","Mon Nov 03 18:20:14 GMT 2025","11020","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"failed","Mon Nov 03 18:19:23 GMT 2025","Mon Nov 03 18:19:36 GMT 2025","12191","chromium","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 18:21:23 GMT 2025","Mon Nov 03 18:21:24 GMT 2025","845","mobile-safari","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"failed","Mon Nov 03 18:21:43 GMT 2025","Mon Nov 03 18:21:50 GMT 2025","6384","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 18:19:47 GMT 2025","Mon Nov 03 18:19:56 GMT 2025","9533","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 18:19:29 GMT 2025","Mon Nov 03 18:19:30 GMT 2025","293","chromium","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"failed","Mon Nov 03 18:19:34 GMT 2025","Mon Nov 03 18:19:46 GMT 2025","11903","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 18:20:44 GMT 2025","Mon Nov 03 18:20:55 GMT 2025","11176","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
