"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 18:49:25 GMT 2025","Mon Nov 03 18:49:33 GMT 2025","8015","chromium","tests/betting.spec.ts","Betting System","","","should display betting page",""
"failed","Mon Nov 03 18:51:03 GMT 2025","Mon Nov 03 18:51:13 GMT 2025","9765","mobile-chrome","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"failed","Mon Nov 03 18:50:42 GMT 2025","Mon Nov 03 18:50:49 GMT 2025","7560","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"failed","Mon Nov 03 18:50:19 GMT 2025","Mon Nov 03 18:50:31 GMT 2025","11551","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"passed","Mon Nov 03 18:50:56 GMT 2025","Mon Nov 03 18:50:59 GMT 2025","2336","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
"failed","Mon Nov 03 18:48:53 GMT 2025","Mon Nov 03 18:49:08 GMT 2025","14462","chromium","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"passed","Mon Nov 03 18:49:52 GMT 2025","Mon Nov 03 18:50:01 GMT 2025","8484","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display mobile-friendly navigation",""
"failed","Mon Nov 03 18:49:55 GMT 2025","Mon Nov 03 18:50:14 GMT 2025","18792","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"failed","Mon Nov 03 18:50:08 GMT 2025","Mon Nov 03 18:50:21 GMT 2025","12962","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"failed","Mon Nov 03 18:50:24 GMT 2025","Mon Nov 03 18:50:37 GMT 2025","12421","mobile-chrome","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"failed","Mon Nov 03 18:50:41 GMT 2025","Mon Nov 03 18:50:42 GMT 2025","387","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"failed","Mon Nov 03 18:50:51 GMT 2025","Mon Nov 03 18:50:58 GMT 2025","7114","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 18:49:15 GMT 2025","Mon Nov 03 18:49:29 GMT 2025","14122","chromium","tests/auth.spec.ts","Authentication","","","should request password reset",""
"failed","Mon Nov 03 18:49:26 GMT 2025","Mon Nov 03 18:49:27 GMT 2025","1193","chromium","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"failed","Mon Nov 03 18:50:06 GMT 2025","Mon Nov 03 18:50:18 GMT 2025","12015","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"failed","Mon Nov 03 18:50:10 GMT 2025","Mon Nov 03 18:50:23 GMT 2025","12209","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"failed","Mon Nov 03 18:49:10 GMT 2025","Mon Nov 03 18:49:23 GMT 2025","12984","chromium","tests/admin.spec.ts","Admin Panel","","","should prevent access without authentication",""
"failed","Mon Nov 03 18:49:26 GMT 2025","Mon Nov 03 18:49:34 GMT 2025","8009","chromium","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"failed","Mon Nov 03 18:49:51 GMT 2025","Mon Nov 03 18:50:06 GMT 2025","14268","chromium","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
