"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 03 18:38:21 GMT 2025","Mon Nov 03 18:38:35 GMT 2025","13529","mobile-safari","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
"failed","Mon Nov 03 18:38:57 GMT 2025","Mon Nov 03 18:39:07 GMT 2025","9744","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"passed","Mon Nov 03 18:38:44 GMT 2025","Mon Nov 03 18:38:48 GMT 2025","4527","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to home page",""
"passed","Mon Nov 03 18:36:52 GMT 2025","Mon Nov 03 18:36:59 GMT 2025","6595","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should support mobile viewport (320px minimum)",""
"failed","Mon Nov 03 18:36:30 GMT 2025","Mon Nov 03 18:36:31 GMT 2025","337","chromium","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"failed","Mon Nov 03 18:38:34 GMT 2025","Mon Nov 03 18:38:42 GMT 2025","7898","mobile-safari","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"failed","Mon Nov 03 18:36:24 GMT 2025","Mon Nov 03 18:36:33 GMT 2025","8184","chromium","tests/betting.spec.ts","Betting System","","","should display betting page",""
"failed","Mon Nov 03 18:37:41 GMT 2025","Mon Nov 03 18:37:53 GMT 2025","12534","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 18:36:10 GMT 2025","Mon Nov 03 18:36:22 GMT 2025","12703","chromium","tests/auth.spec.ts","Authentication","","","should show error for invalid credentials",""
"failed","Mon Nov 03 18:38:07 GMT 2025","Mon Nov 03 18:38:19 GMT 2025","12612","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"failed","Mon Nov 03 18:38:23 GMT 2025","Mon Nov 03 18:38:36 GMT 2025","13380","mobile-safari","tests/auth.spec.ts","Authentication","","","should logout successfully",""
"failed","Mon Nov 03 18:36:28 GMT 2025","Mon Nov 03 18:36:36 GMT 2025","7433","chromium","tests/betting.spec.ts","Betting System","","","should display sections",""
"failed","Mon Nov 03 18:36:53 GMT 2025","Mon Nov 03 18:37:04 GMT 2025","11022","chromium","tests/mobile.spec.ts","Mobile Responsiveness","","","should display betting page on mobile",""
"failed","Mon Nov 03 18:37:39 GMT 2025","Mon Nov 03 18:37:52 GMT 2025","12491","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"failed","Mon Nov 03 18:36:25 GMT 2025","Mon Nov 03 18:36:26 GMT 2025","1414","chromium","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"failed","Mon Nov 03 18:37:47 GMT 2025","Mon Nov 03 18:37:56 GMT 2025","9040","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate back from login to home",""
"failed","Mon Nov 03 18:38:45 GMT 2025","Mon Nov 03 18:38:59 GMT 2025","14775","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to login page",""
"failed","Mon Nov 03 18:38:00 GMT 2025","Mon Nov 03 18:38:14 GMT 2025","13378","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to courts management",""
"failed","Mon Nov 03 18:38:36 GMT 2025","Mon Nov 03 18:38:37 GMT 2025","1057","mobile-safari","tests/betting.spec.ts","Betting System","","","should display betting form when authenticated",""
"failed","Mon Nov 03 18:39:01 GMT 2025","Mon Nov 03 18:39:15 GMT 2025","13593","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should navigate to schedule form",""
"passed","Mon Nov 03 18:36:38 GMT 2025","Mon Nov 03 18:36:44 GMT 2025","5670","chromium","tests/navigation.spec.ts","Navigation","","","should display header on all pages",""
"failed","Mon Nov 03 18:38:08 GMT 2025","Mon Nov 03 18:38:21 GMT 2025","13666","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to reports",""
"failed","Mon Nov 03 18:37:30 GMT 2025","Mon Nov 03 18:37:37 GMT 2025","6988","mobile-chrome","tests/betting.spec.ts","Betting System","","","should show login prompt for unauthenticated users",""
"failed","Mon Nov 03 18:37:44 GMT 2025","Mon Nov 03 18:37:51 GMT 2025","7317","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 18:37:54 GMT 2025","Mon Nov 03 18:38:05 GMT 2025","11880","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should navigate to view from home",""
"failed","Mon Nov 03 18:37:35 GMT 2025","Mon Nov 03 18:37:35 GMT 2025","659","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should show empty state when no bets",""
"failed","Mon Nov 03 18:37:04 GMT 2025","Mon Nov 03 18:37:16 GMT 2025","12212","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should navigate to LAPEN approvals",""
"failed","Mon Nov 03 18:37:01 GMT 2025","Mon Nov 03 18:37:12 GMT 2025","11946","mobile-chrome","tests/admin.spec.ts","Admin Panel","","","should login to admin panel",""
"failed","Mon Nov 03 18:37:14 GMT 2025","Mon Nov 03 18:37:26 GMT 2025","11861","mobile-chrome","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"passed","Mon Nov 03 18:37:50 GMT 2025","Mon Nov 03 18:37:53 GMT 2025","2455","mobile-chrome","tests/schedule.spec.ts","Schedule Management","","","should display schedule view",""
"failed","Mon Nov 03 18:38:15 GMT 2025","Mon Nov 03 18:38:28 GMT 2025","12437","mobile-safari","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"failed","Mon Nov 03 18:37:17 GMT 2025","Mon Nov 03 18:37:17 GMT 2025","440","mobile-chrome","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"failed","Mon Nov 03 18:36:37 GMT 2025","Mon Nov 03 18:36:51 GMT 2025","13307","chromium","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"failed","Mon Nov 03 18:37:33 GMT 2025","Mon Nov 03 18:37:40 GMT 2025","7000","mobile-chrome","tests/betting.spec.ts","Betting System","","","should display sections",""
"failed","Mon Nov 03 18:37:32 GMT 2025","Mon Nov 03 18:37:32 GMT 2025","451","mobile-chrome","tests/betting.spec.ts","Betting System","","","should navigate to my bets page",""
"failed","Mon Nov 03 18:38:53 GMT 2025","Mon Nov 03 18:39:01 GMT 2025","8436","mobile-safari","tests/navigation.spec.ts","Navigation","","","should handle 404 navigation",""
"failed","Mon Nov 03 18:38:50 GMT 2025","Mon Nov 03 18:39:05 GMT 2025","14599","mobile-safari","tests/navigation.spec.ts","Navigation","","","should navigate to signup page",""
"failed","Mon Nov 03 18:36:30 GMT 2025","Mon Nov 03 18:36:37 GMT 2025","7028","chromium","tests/my-bets.spec.ts","My Bets Page","","","should require authentication",""
"failed","Mon Nov 03 18:39:04 GMT 2025","Mon Nov 03 18:39:19 GMT 2025","15011","mobile-safari","tests/mobile.spec.ts","Mobile Responsiveness","","","should handle mobile form inputs",""
"failed","Mon Nov 03 18:38:20 GMT 2025","Mon Nov 03 18:38:33 GMT 2025","12714","mobile-safari","tests/auth.spec.ts","Authentication","","","should login with valid credentials",""
"failed","Mon Nov 03 18:36:09 GMT 2025","Mon Nov 03 18:36:21 GMT 2025","12341","chromium","tests/auth.spec.ts","Authentication","","","should register new user successfully",""
"failed","Mon Nov 03 18:39:02 GMT 2025","Mon Nov 03 18:39:16 GMT 2025","13466","mobile-safari","tests/schedule.spec.ts","Schedule Management","","","should navigate to view from home",""
"failed","Mon Nov 03 18:38:20 GMT 2025","Mon Nov 03 18:38:20 GMT 2025","715","mobile-safari","tests/auth.spec.ts","Authentication","","","should show error for duplicate email",""
"failed","Mon Nov 03 18:38:12 GMT 2025","Mon Nov 03 18:38:25 GMT 2025","13066","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should display dashboard statistics",""
"failed","Mon Nov 03 18:37:35 GMT 2025","Mon Nov 03 18:37:36 GMT 2025","532","mobile-chrome","tests/my-bets.spec.ts","My Bets Page","","","should navigate back to betting dashboard",""
"failed","Mon Nov 03 18:36:28 GMT 2025","Mon Nov 03 18:36:29 GMT 2025","427","chromium","tests/my-bets.spec.ts","My Bets Page","","","should display my bets page when authenticated",""
"failed","Mon Nov 03 18:38:29 GMT 2025","Mon Nov 03 18:38:43 GMT 2025","13988","mobile-safari","tests/auth.spec.ts","Authentication","","","should register LAPEN member with approval pending",""
"failed","Mon Nov 03 18:38:40 GMT 2025","Mon Nov 03 18:38:41 GMT 2025","1374","mobile-safari","tests/my-bets.spec.ts","My Bets Page","","","should show empty state when no bets",""
"failed","Mon Nov 03 18:38:06 GMT 2025","Mon Nov 03 18:38:19 GMT 2025","12418","mobile-safari","tests/admin.spec.ts","Admin Panel","","","should navigate to matches management",""
"failed","Mon Nov 03 18:37:39 GMT 2025","Mon Nov 03 18:37:52 GMT 2025","12954","mobile-chrome","tests/navigation.spec.ts","Navigation","","","should navigate to schedule view",""
